coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-99.10972914,19.41591835",Wed Apr 01 21:32:07 +0000 2020,exhibition amasavingtheoceans love contemporaryartist latina soniafalcone art arountheworld,,https://www.instagram.com/p/B-dBTiaJMOp/?igshid=1ppfhjau68nmx,0,1245463981101404162,,,,en,"Venustiano Carranza, Distrito Federal",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Visiting my Exhibition last week. Corona Virus time was still Possible to move around. 🙏🏻👍🏻
#exhibition 
#amasavingtheoceans  
#love #contemporaryartist #latina #soniafalcone #art #arountheworld… https://t.co/Mh5MOPsXSq",https://twitter.com/SoniaFalcone/status/1245463981101404162,Wed Aug 18 07:25:00 +0000 2010,SoniaFalcone,false,"Mother, Contemporary Latin American Plastic Artist, Philanthropist, Collector and World Traveler",10,227,93,6,Global,Sonia Falcone,SoniaFalcone,718,,http://www.soniafalcone.com,false
"31.0235815,-29.8566325",Wed Apr 01 20:36:16 +0000 2020,selfisolation,,https://www.instagram.com/p/B-c6597lzB7/?igshid=16yuz7rw2uekg,0,1245449925233606656,,,,en,"Durban, South Africa",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This Dog dont want to hear CORO talkless of CORONA VIRUS 

#selfisolation @ Lorekom International https://t.co/8YcqXcdlzW",https://twitter.com/lorekom88/status/1245449925233606656,Thu Nov 28 12:37:53 +0000 2013,lorekom88,false,"Film/Music Producer, Director, Business Enterprise, IT Specialists & Philanthropist",1023,158,354,1,South Africa,Lorekom Intl.🇳🇬🇿🇦🇬🇭,lorekom88,1984,,https://lorekominternational.com/,false
"-80.26295,25.74924",Thu Apr 02 01:04:18 +0000 2020,,,https://www.instagram.com/p/B-dZlhYAAfr/?igshid=130fsksogutgm,0,1245517378190020609,,,,en,"Coral Gables, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Heal yourself and the world with our new meditation.

Our new Yantra meditation to create protection and healing from the Corona Virus and other low vibration energies is out.  

Here’s a link to it:… https://t.co/OSyuD4TibE",https://twitter.com/DiscoverWithDNA/status/1245517378190020609,Fri Sep 09 16:08:25 +0000 2016,DiscoverWithDNA,false,,178,83,515,3,"Miami, FL",Dexter and Alessandrina,DiscoverWithDNA,1590,,http://www.dexterandalessandrina.com,false
"7.16666667,8.83333333",Thu Apr 02 01:12:44 +0000 2020,Reposted Quarantinegroovechallenge bassmatics corona isolation lockdown happy stillalive biodunfatoyinbo,,https://www.instagram.com/p/B-dagloF8c-/?igshid=ly3dysov6vok,2,1245519499928801280,,,,en,"Federal Capital Territory, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Super dope 🔥🔥🔥 from my bro emmybazs #Reposted Bassist in isolation😂😂😂 @MathewAdama #Quarantinegroovechallenge #bassmatics #corona #isolation #lockdown #happy #stillalive #biodunfatoyinbo @ Federal Capital Territory,… https://t.co/O345Sp5Eei",https://twitter.com/MathewAdama/status/1245519499928801280,Mon Jun 11 17:47:47 +0000 2012,MathewAdama,false,"I'm a professional contemporary bass player, filled with d holy Spirit.",740,528,507,0,Abuja,bassmatics,MathewAdama,1797,,,false
"-73.55361111,40.65944444",Wed Apr 01 22:34:34 +0000 2020,corona coronavirus stayhome staysafe stayhealthy,,https://www.instagram.com/p/B-dIc8gHKdC/?igshid=az4qcilzcldr,0,1245479698429329410,,,,en,"Merrick, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It’s a #’s game. Unless you slow the spread the #’s will go up. Young People gotta get the message. #corona #coronavirus #stayhome #staysafe #stayhealthy @ Merrick, New York https://t.co/yoGeB4mFIz",https://twitter.com/IanBlairFal/status/1245479698429329410,Fri Apr 28 11:53:49 +0000 2017,IanBlairFal,false,Born from the mouth of Mad Dog. Raised by Morning Men.,19666,496,275,4,United States,PuddyFAL,IanBlairFal,6814,,,false
"-118.3136344,34.09073173",Wed Apr 01 21:00:32 +0000 2020,coffee peeps corona quarantine cupofjoe easter losangeles covid19,,https://www.instagram.com/p/B-c9sShj2w3/?igshid=1gzzxalbmckja,0,1245456033830653953,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Why is this a thing? 
 I’ve never once thought, “you know what would make this #coffee perfect?.. #peeps All the creamers around it are gone.
#corona #quarantine #cupofjoe #2020 #easter #losangeles #covid19 @ Los… https://t.co/EtGaYUxIze",https://twitter.com/Jgil1031/status/1245456033830653953,Wed Mar 31 07:25:24 +0000 2010,Jgil1031,false,Writer/Actor/Director posing as a superhero. Follow me i sometimes post super neat things.,64,314,649,27,Los Angeles,Justin Gilbert,Jgil1031,2997,,,false
"115.859,-31.9522",Wed Apr 01 22:11:55 +0000 2020,corona gopro swimming pool,,https://www.instagram.com/p/B-dFnKqj7uJ/?igshid=1moh58mathwjy,0,1245473999741747202,,,,en,"Perth, Western Australia",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fun in the pool during this extra #corona home time 

#gopro #swimming #pool @ Perth, Western Australia https://t.co/iHZwCTC47G",https://twitter.com/Tingas75/status/1245473999741747202,Sat Aug 28 03:02:07 +0000 2010,Tingas75,false,Here for the great read,7337,248,1332,20,,Tingas,Tingas75,7124,,,false
"4.31003631,52.07795343",Wed Apr 01 21:03:01 +0000 2020,soundforest techno technodj technoproducer,,https://www.instagram.com/p/B-c98WKAhKP/?igshid=1949s9snpdavw,1,1245456660165951489,,,,en,"The Hague, The Netherlands",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Live what you love. Love what you live. You've only got one life. We'll be back soon once this Corona crap ends, hard. Techno never dies ✌ what does techno mean to you? #soundforest #techno #technodj #technoproducer… https://t.co/4bhN1UIoMO",https://twitter.com/Sound_Forest/status/1245456660165951489,Sat Apr 03 10:15:43 +0000 2010,Sound_Forest,false,"Producer: Pure Dope Digital, Cloud of Silence | Bakelite | Neurotrance | Picche records. Resident DJ: Magistrat, Reborn , Sonic Asylum, Wabbit Hole, Departures.",53,1017,934,16,"The Hague, The Netherlands",SOUND FOREST (techno),Sound_Forest,4037,,http://Facebook.com/soundforest,false
"-2,54",Wed Apr 01 22:26:12 +0000 2020,zonj3 z corona comdey lockdownuk,,https://www.instagram.com/p/B-Zm-EipKMW/?igshid=xazkhbosg03e,0,1245477594176401413,,,,en,"Yorkshire and The Humber, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mandem on the rampage, stay at home fam,the lock down is real. @zonj3 #zonj3 #z #corona #comdey #lockdownuk @ United Kingdom https://t.co/Qt1m0jhH6u",https://twitter.com/zonj3records/status/1245477594176401413,Thu Jan 12 17:04:14 +0000 2017,zonj3records,false,"singer-songwriter

https://t.co/s2GW7sAad1",16,8885,6109,1,"London, England",Zonj3records,zonj3records,2796,,https://www.zonj3.com/,false
"-74.00154591,40.7537754",Thu Apr 02 00:44:33 +0000 2020,nyc corona covid covıd19 pandemic healthcareworkers hudsonyards highline,,https://www.instagram.com/p/B-dXEtBgtML/?igshid=1kbkfvay8plvo,0,1245512408451383297,,,,en,"Manhattan, NY",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Every 7:00 pm like clock work. Louder than normal cheers today.  #nyc  #corona #covid #covıd19 #pandemic #healthcareworkers #hudsonyards #highline @ Hudson Yards New York https://t.co/nYWCpPzkRk,https://twitter.com/MichaelDEsposi1/status/1245512408451383297,Thu May 10 03:13:16 +0000 2012,MichaelDEsposi1,false,,7194,152,909,5,"New York, NY",mjd.nyc,MichaelDEsposi1,9777,,,false
"-117.5655,33.8752",Thu Apr 02 00:03:38 +0000 2020,,,,0,1245502113553285123,,,,en,"Corona, CA",,0,,,"<a href=""http://towntweet.com/"" rel=""nofollow"">TownTweet</a>",Corona CA Wed Apr 1st PM Forecast: TONIGHT Patchy Fog Lo 50 THURSDAY Patchy Fog Hi 70,https://twitter.com/CoronaCA_/status/1245502113553285123,Sun Aug 14 04:14:56 +0000 2011,CoronaCA_,false,"Follow us for the latest news, weather, events and emergency notices for Corona, CA",0,439,0,5,"Corona, CA","Corona, California",CoronaCA_,4506,,http://countyca.net/riverside/corona/,false
"7.42936372,8.96389499",Wed Apr 01 22:34:02 +0000 2020,Nigeriatunes,,https://www.nigeriatunes.com/70-percent-of-those-who-tested-positive-for-corona-virus-are-males-health-minister/?utm_source=dlvr.it&utm_medium=twitter,0,1245479562508554240,,,,en,"Federal Capital Territory, Nigeria",false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",70 Percent Of Those Who Tested Positive For Corona Virus Are Males—Health Minister https://t.co/LYMV5bXPiS #Nigeriatunes,https://twitter.com/nigeriatunes/status/1245479562508554240,Fri Jun 12 18:45:57 +0000 2009,nigeriatunes,false,https://t.co/wQTWqmM3Xg admin@nigeriatune.com,0,8648,0,22,Lagos Nigeria...,Number 1 Agbero.,nigeriatunes,38779,,https://www.nigeriatunes.com/nigeriatunes-giveaway-what-do-you-need-money-for/,false
"4.31003631,52.07795343",Wed Apr 01 21:00:20 +0000 2020,soundforest techno technodj technoproducer,,https://www.instagram.com/p/B-c9oTsgo1E/?igshid=1eimrj90o45yg,1,1245455981615681536,,,,en,"The Hague, The Netherlands",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Live what you love. Love what you live. You've only got one life. We'll be back soon once this Corona crap ends, hard. Techno never dies ✌ what does techno mean to you? #soundforest #techno #technodj #technoproducer… https://t.co/dNqF9FMTI2",https://twitter.com/Sound_Forest/status/1245455981615681536,Sat Apr 03 10:15:43 +0000 2010,Sound_Forest,false,"Producer: Pure Dope Digital, Cloud of Silence | Bakelite | Neurotrance | Picche records. Resident DJ: Magistrat, Reborn , Sonic Asylum, Wabbit Hole, Departures.",53,1017,934,16,"The Hague, The Netherlands",SOUND FOREST (techno),Sound_Forest,4037,,http://Facebook.com/soundforest,false
"72.82961406,19.09923205",Thu Apr 02 02:56:12 +0000 2020,nirmalsinghkhalsa coronavictim covid19 padamshri rip sarvpreetsingh,,https://www.instagram.com/p/B-dmZWKFDjR/?igshid=1cab6s25blfie,1,1245545540953288704,,,,en,"Mumbai, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RIP Padamshri Bhai Nirmal Singh ji Khalsa....Such a Sad News that He died suffering Corona Virus.

May his soul Rest In Peace 🙏🏻

#nirmalsinghkhalsa #coronavictim #covid19 #padamshri #rip #sarvpreetsingh… https://t.co/wnau6unbLI",https://twitter.com/isarvpreetsingh/status/1245545540953288704,Wed Dec 01 10:27:15 +0000 2010,isarvpreetsingh,false,My connection with Music is the journey of my soul.,71,9,41,0,"Mumbai, India",Sarvpreet  Singh,isarvpreetsingh,124,,https://youtu.be/Y1BrDus_yhc,false
"-1.5591959,54.5255209",Thu Apr 02 04:51:15 +0000 2020,corona,,https://www.instagram.com/p/B-dzj4RnwHC/?igshid=iacb43fy2ofn,0,1245574494749470723,,,,en,"Darlington, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Looking back at happier times at @BlissDarlington pre #corona virus and looking forward to coming out the other side hopefully unscathed. Love our little shop and miss seeing our gorgeous customers. How are you all… https://t.co/LjZFR26y5W,https://twitter.com/BlissDarlington/status/1245574494749470723,Fri Mar 15 07:38:47 +0000 2013,BlissDarlington,false,"A unique, independent gift retailer in the heart of Darlington, bursting with goodies for all occasions.",1634,895,819,40,Darlington,Bliss Gifts,BlissDarlington,3308,,http://www.giftsatbliss.co.uk,false
"-117.1585,32.7155",Thu Apr 02 04:39:33 +0000 2020,ride bmx always fiending be safe everyone fuck corona virus,,https://www.instagram.com/p/B-dyOEBA8-8/?igshid=9mq3i2d9ylpo,5,1245571546963300352,,,,en,"San Diego, CA",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","1,2or3? New video up on bmx’s YouTube. Stay safe everyone. 🎥 @fyanrudger and @demarcuspaul #ride #bmx #always #fiending #be #safe #everyone #fuck #corona #virus @ San Diego, California https://t.co/1UKuJKuBW2",https://twitter.com/thrashtheshred/status/1245571546963300352,Mon Nov 02 23:31:56 +0000 2009,thrashtheshred,false,"Bmx Rider
http://t.co/QfHhBc56Mb
http://t.co/35BJAdaXMK
http://t.co/7l4yU8GZaN
http://t.co/YlmnBs2vGC
http://t.co/0Lm60KfQ6o
http://t.co/BcLcZmw9Fe",7,53061,152,163,San Diego and New Jersey ,Garrett Reynolds,thrashtheshred,6138,,http://www.facebook.com/pages/Garrett-Reynolds/181063408624666,true
"-157.8615,21.3086",Thu Apr 02 05:52:49 +0000 2020,dj mix howl quarantine corona covid19,,https://www.instagram.com/p/B-d6mllDy1L/?igshid=1pkbiyjuj560v,1,1245589988789501952,,,,en,"Honolulu, HI",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","new mix out. doctors say it could be the cure. (link in bio.) #dj #mix #howl #quarantine #corona #covid19 @ Honolulu, Hawaii https://t.co/3THLlt0chM",https://twitter.com/sleepyhowl_/status/1245589988789501952,Fri Dec 31 08:31:07 +0000 2010,sleepyhowl_,false,music.,294,160,111,2,IG: sleepyhowl_,Sleepy,sleepyhowl_,673,,https://www.youtube.com/sleepyhowl,false
"-95.3694,29.7602",Thu Apr 02 01:43:11 +0000 2020,covid corona,,https://www.instagram.com/p/B-dd070jAjp/?igshid=uwfvsr9pslac,0,1245527165631897600,,,,en,"Houston, TX",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","An activity for the whole family, get some street chalk and write a thank you to your mail carrier.#covid #corona @ Houston, Texas https://t.co/7NPg4hsmJs",https://twitter.com/BillPrasadLPC/status/1245527165631897600,Sun Sep 13 23:51:46 +0000 2009,BillPrasadLPC,false,KHOU-TV Mental Health Expert/ leader/psychotherapist/ crisis response counselor / corporate trainer/ adjunct professor/spin instructor,622,187,337,1,"Houston, TX",Bill Prasad LPC,BillPrasadLPC,1861,,http://prasadcounseling.com,false
"-86.66694444,35.95666667",Thu Apr 02 01:44:48 +0000 2020,discord beyond20 roll20,,https://www.instagram.com/p/B-deOUahBN4/?igshid=slt36p2mdib1,0,1245527571183394816,,,,en,"Nolensville, TN",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona DND night thanks to  #discord #beyond20 #roll20 @ Nolensville, Tennessee https://t.co/NECWBphCUq",https://twitter.com/mbcomer/status/1245527571183394816,Wed Sep 09 17:26:58 +0000 2009,mbcomer,false,"Father, Husband, Data Scientist, Gamer, Dynasty Player, Lover of all things Star Wars, Titans, and Predators. https://t.co/O2ONgWKg1z GT: deadpixels1",3177,157,296,9,"Nolensville, TN",Brian Comer,mbcomer,3738,,,false
"-118.33333333,34.1",Thu Apr 02 01:54:28 +0000 2020,Support chateauhanare enjapanesebrasserie corona,,https://www.gofundme.com/f/en-brasserie-chateau-hanare-employee-fund?utm_medium=email&utm_source=customer&utm_campaign=p_email%2B5102-48hr-donor-share https://www.instagram.com/p/B-dfVAxhq_c/?igshid=b9d06ez0xn34,0,1245530002369675264,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#Support #chateauhanare  #enjapanesebrasserie #corona https://t.co/Zr0QhF7xZk @ Hollywood https://t.co/HnLOC8A9JN,https://twitter.com/chrditlev/status/1245530002369675264,Sat Apr 18 20:43:29 +0000 2009,chrditlev,false,"Filmmaker, architect, technologist, digital artist,",562,1146,4724,96,NYC/LA,Christian D. Bruun,chrditlev,2397,,http://www.ditlevfilms.com,false
"80.23671,13.14684",Thu Apr 02 04:15:42 +0000 2020,,,https://www.instagram.com/p/B-dvfmsHzSd/?igshid=yaeuvqwxmbjs,0,1245565544931233792,,,,en,"Saidapet, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Day 32: (Ephesians 4:31,32) Pray for families adjusting to new ways of life due to Corona Virus. (Spouses grace for each other. Parents to speak words of kindness and encouragement to their children). 
நாள் 32:… https://t.co/BNxpe6sze5",https://twitter.com/Philadelphia_HP/status/1245565544931233792,Sat Sep 21 02:53:44 +0000 2013,Philadelphia_HP,false,"👨‍👩‍👧‍👦 We’re a Family, We’re a Church ⛪",25,29,1,1,India,House of Prayer,Philadelphia_HP,1307,,https://philadelphia-fellowship-of-india-house-of-prayer.business.site/?m=true,false
"78.5025,17.4353",Thu Apr 02 02:33:24 +0000 2020,bulky shredded goodmorning 21dayfix coronavirus corona pandemic lockdown fi8nessmotivation fitnessmotivation fit fitness workout workoutmotivation gymmotivation,,https://www.instagram.com/p/B-djyNGJFnS/?igshid=9tfaapa3dlz9,0,1245539801098584066,,,,en,"Hyderabad, India",false,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Which one do you prefer?
#bulky OR #shredded 🤔
.
.
.
#goodmorning
#21dayfix 
#coronavirus #corona #pandemic #lockdown
#fi8nessmotivation #fitnessmotivation #fit #fitness #workout #workoutmotivation #gymmotivation… https://t.co/5GiwakJotw",https://twitter.com/Manoj_Kay/status/1245539801098584066,Sun Jul 05 06:54:03 +0000 2009,Manoj_Kay,false,"Quality Control Inspector by Profession | Founder of @gamersstopbam |
#BollywoodLover |
#FitnessFreak |
#Talented like hell |
#Fan of @geneliad since 2003😎",111,1710,185,11,"Hyderabad, India",Kumar Manoj,Manoj_Kay,10849,,http://www.facebook.com/Officialmanojkr,false
"77.219672,28.631747",Thu Apr 02 04:22:10 +0000 2020,badabusiness drvivekbindra businessgrowth business businessconsultant businessgoals education learnathome corona lockdown lockdown2020 pune punebusiness,,https://www.instagram.com/p/B-dwO2QlGM5/?igshid=18q1rwi3ywrfr,1,1245567173927612416,,,,en,"New Delhi, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Follow @teamvivekbindra For Business Growth.

#badabusiness #drvivekbindra #businessgrowth #business #businessconsultant #businessgoals #education #learnathome #corona #lockdown #lockdown2020 #pune #punebusiness… https://t.co/RUuj6ghJdk",https://twitter.com/TeamVivekBindra/status/1245567173927612416,Sat Mar 21 17:40:07 +0000 2020,TeamVivekBindra,false,5 GUINNESS WORLD RECORD HOLDER™ | FOUNDER & CEO @ BADA BUSINESS PVT LTD | WORLD'S No.1 ENTREPRENEUSHIP YOUTUBE CHANNEL | This Account is Managed by IBC,900,1982,1,1,India,Dr.Vivek Bindra,TeamVivekBindra,574,,https://www.badabusiness.com/dd/BIVD001713/,false
"-97.89384072,30.36890979",Thu Apr 02 04:05:34 +0000 2020,notfooling legal corona happybirthday,,https://www.instagram.com/p/B-duVcqlBvN/?igshid=w7s0dbjyrb6l,0,1245562998632189952,,,,en,"Texas, USA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Daniel &amp; Greg are 21 today — woot!! #notfooling #legal #corona #happybirthday @ Steiner Ranch https://t.co/Lnk3VOWoHp,https://twitter.com/drdavew00/status/1245562998632189952,Wed Jan 28 00:11:51 +0000 2009,drdavew00,false,"IBM Cloud emerging tech, IBM Master Inventor, HTML5, Javascript, Node.js mobile IOT Glass hacker. Opinions are my own",10136,642,2044,50,Austin TX,Dave Willoughby,drdavew00,1409,,https://m.youtube.com/channel/UClhbgqmnPOqEsYMs80gLTKA,false
"88.36988095,22.54890952",Thu Apr 02 01:33:59 +0000 2020,terrordome,,https://www.instagram.com/p/B-cptzHh9N7/?igshid=nta6vhp12j6n,0,1245524848320876545,,,,en,"Kolkata, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",welcome 2 the #terrordome F@$k u corona @ USA https://t.co/3YysDJQ7QP,https://twitter.com/brian_wood_/status/1245524848320876545,Fri Feb 20 03:21:42 +0000 2009,brian_wood_,false,design 2 inspire,3214,1453,1071,157,nyc plasticWorld ,brian wood,brian_wood_,89946,,http://brianwoodonline.com/,false
